7542 Brønnøysund;1813 Brønnøy;4 982;;3,35;;1 488
7543 Toft;1813 Brønnøy;231;;0,28;;832
7544 Nordhus;1813 Brønnøy;338;;0,28;;1 202
7551 Gladstad;1815 Vega;284;;0,48;;587
7561 Silvalen;1818 Herøy (Nordland);862;;0,97;;886
7572 Sandnessjøen;1820 Alstahaug;6 030;;4,23;;1 425
7581 Mosjøen;1824 Vefsn;9 812;;6,49;;1 512
7591 Trofors;1825 Grane;832;;0,79;;1 055
7601 Hattfjelldal;1826 Aarborte - Hattfjelldal;498;;0,86;;579
7611 Nesna;1828 Nesna;1 253;;1,09;;1 149
7621 Hemnesberget;1832 Hemnes;1 260;;1,10;;1 143
7623 Bjerka;1832 Hemnes;489;;0,77;;633
7624 Korgen;1832 Hemnes;880;;0,92;;958
7631 MoiRana;1833 Rana;18 812;;12,61;;1 492
7632 Storforshei;1833 Rana;591;;0,77;;770
7633 Hauknes;1833 Rana;2 139;;1,23;;1 746
7634 Alternes;1833 Rana;221;;0,12;;1 835
7641 Lovund;1834 Lurøy;505;;0,54;;938
7651 Husøy;1835 Træna;382;;0,40;;943
7661 Ørnes;1837 Meløy;1 652;;1,53;;1 081
7662 Glomfjord;1837 Meløy;1 082;;1,18;;919
7663 Reipå;1837 Meløy;279;;0,44;;638
7664 Eidbukta;1837 Meløy;554;;0,73;;761
7671 Inndyr;1838 Gildeskål;641;;0,75;;855
7681 Rognan;1840 Saltdal;2 583;;2,54;;1 018
7691 Sulitjelma;1841 Fauske - Fuossko;387;;0,53;;732
7692 Fauske;1841 Fauske - Fuossko;6 310;;4,60;;1 371
7693 Strømsnes;1841 Fauske - Fuossko;469;;0,62;;762
7702 Straumen;1845 Sørfold;837;;1,08;;773
7711 Oppeid;1875 Hábmer - Hamarøy;532;;0,68;;780
7721 Kjøpsvik;1806 Narvik;831;;0,97;;856
7722 Drag;1875 Hábmer - Hamarøy;313;;0,45;;690
7731 Lødingen;1851 Lødingen;1 613;;1,48;;1 093
7743 Ramsund;5412 Dielddanuorri - Tjeldsund;297;;0,59;;502
7751 Liland;1853 Evenes - Evenášši;313;;0,30;;1 057
7752 Bogen;1853 Evenes - Evenášši;386;;0,55;;701
7761 Ballangen;1806 Narvik;841;;1,02;;826
7771 Røstlandet;1856 Røst;339;;0,59;;575
7781 Sørland;1857 Værøy;587;;0,99;;595
7801 Stamsund;1860 Vestvågøy;1 077;;1,01;;1 067
7802 Leknes;1860 Vestvågøy;3 687;;2,67;;1 378
7803 Ballstad;1860 Vestvågøy;862;;0,76;;1 131
7804 Gravdal;1860 Vestvågøy;1 670;;1,26;;1 328
7812 Kabelvåg;1865 Vågan;2 203;;1,35;;1 636
7813 Henningsvær;1865 Vågan;505;;0,30;;1 682
7814 Svolvær;1865 Vågan;4 714;;2,34;;2 011
7821 Stokmarknes;1866 Hadsel;3 429;;2,51;;1 366
7822 Melbu;1866 Hadsel;2 230;;1,66;;1 344
7831 Bø;1867 Bø;588;;0,79;;746
7832 Straume;1867 Bø;343;;0,45;;764
7842 Alsvåg;1868 Øksnes;291;;0,34;;863
7843 Myre;1868 Øksnes;2 132;;1,80;;1 186
7851 Sortland;1870 Sortland - Suortá;5 492;;3,70;;1 482
7852 Sigerfjord;1870 Sortland - Suortá;791;;0,76;;1 037
7853 Strand;1870 Sortland - Suortá;754;;0,47;;1 599
7861 Andenes;1871 Andøy;2 515;;1,77;;1 423
7862 Bleik;1871 Andøy;442;;0,36;;1 242
7871 Reine;1874 Moskenes;302;;0,28;;1 079
7872 Sørvågen;1874 Moskenes;415;;0,62;;668
7891 Leland;1822 Leirfjord;718;;0,75;;962
7901 Solfjellsjyen;1827 Dønna;272;;0,31;;891
8003 Harstad;5402 Harstad - Hárstták;21 001;;11,45;;1 834
8011 Tromsø;5401 Tromsø;40 979;;13,65;;3 002
8015 Fagernes;5401 Tromsø;284;;0,25;;1 117
8016 Sommarøy;5401 Tromsø;313;;0,40;;778
8017 Ersfjordbotn;5401 Tromsø;484;;0,31;;1 565
8018 Movik;5401 Tromsø;370;;0,21;;1 781
8019 Kjosen;5401 Tromsø;374;;0,20;;1 911
8021 Borkenes;5411 Kvæfjord;1 391;;1,06;;1 313
8022 Vikvågen;5411 Kvæfjord;282;;0,33;;861
8031 Evenskjær;5412 Dielddanuorri - Tjeldsund;802;;0,84;;955
8032 Grov;5412 Dielddanuorri - Tjeldsund;391;;0,59;;661
8051 Ibestad;5413 Ibestad;462;;0,69;;668
8061 Setermoen;5416 Bardu;2 468;;2,88;;858
8071 Sjøvegan;5417 Salangen;736;;0,82;;897
8081 Moen;5418 Målselv;324;;0,40;;811
8083 Skjold;5418 Målselv;254;;0,76;;332
8084 Heggelia;5418 Målselv;941;;1,56;;604
8085 Andselv;5418 Målselv;1 179;;0,96;;1 228
8086 Andslimoen;5418 Målselv;538;;0,83;;645
8091 Sørreisa;5419 Sørreisa;1 557;;1,87;;835
8092 Skøelv;5419 Sørreisa;308;;0,44;;701
8101 Gryllefjord;5421 Senja;352;;0,25;;1 431
8111 Senjehopen;5421 Senja;252;;0,38;;655
8121 Finnsnes;5421 Senja;4 720;;3,30;;1 430
8122 Silsand;5421 Senja;1 592;;1,07;;1 491
8123 Gibostad;5421 Senja;321;;0,41;;786
8124 Husøy;5421 Senja;301;;0,12;;2 557
8131 Storsteinnes;5422 Balsfjord;1 079;;1,19;;909
8132 Nordkjosbotn;5422 Balsfjord;480;;0,71;;673
8141 Hansnes;5423 Karlsøy;456;;0,50;;916
8151 Furuflaten;5424 Lyngen;248;;0,43;;583
8152 Lyngseidet;5424 Lyngen;766;;0,86;;893
8161 Olderdalen;5426 Gáivuotna - Kåfjord - Kaivuono;301;;0,47;;644
8162 Kåfjordbotn;5426 Gáivuotna - Kåfjord - Kaivuono;233;;0,37;;631
8171 Skjervøy;5427 Skjervøy;2 501;;1,31;;1 904
8181 Sørkjosen;5428 Nordreisa - Ráisa - Raisi;842;;0,78;;1 080
8182 Storslett;5428 Nordreisa - Ráisa - Raisi;1 791;;1,62;;1 107
8191 Burfjord;5429 Kvænangen;383;;0,57;;670
8221 Tennevoll;5415 Loabák - Lavangen;310;;0,43;;721
8251 Skibotn;5425 Storfjord - Omasvuotna - Omasvuono;538;;1,02;;528
8261 Tromsdalen;5401 Tromsø;17 912;;5,02;;3 567
8262 Kvaløysletta;5401 Tromsø;8 926;;3,21;;2 784
8271 Vangsvik;5421 Senja;284;;0,40;;716
8501 Hammerfest;5406 Hammerfest - Hámmerfeasta;7 940;;2,98;;2 665
8511 Vardø;5404 Vardø;1 745;;1,19;;1 462
8521 Vadsø;5405 Vadsø;4 667;;3,37;;1 385
8522 Vestre Jakobselv;5405 Vadsø;491;;0,71;;690
8531 Kautokeino;5430 Guovdageaidnu - Kautokeino;1 475;;2,46;;600
8541 Talvik;5403 Alta;301;;0,37;;815
8542 Alta;5403 Alta;15 491;;9,77;;1 585
8543 Rafsbotn;5403 Alta;438;;0,36;;1 218
8544 Tverrelvdalen;5403 Alta;448;;0,36;;1 257
8545 Amtmannsnes;5403 Alta;440;;0,24;;1 807
8551 Øksfjord;5432 Loppa;473;;0,33;;1 444
8562 Breivikbotn;5433 Hasvik;300;;0,30;;985
8563 Hasvik;5433 Hasvik;359;;0,52;;687
8571 Rypefjord;5406 Hammerfest - Hámmerfeasta;1 810;;1,41;;1 286
8581 Kvalsund;5406 Hammerfest - Hámmerfeasta;280;;0,30;;938
8592 Havøysund;5434 Måsøy;979;;0,63;;1 558
8602 Honningsvåg;5435 Nordkapp;2 326;;1,04;;2 244
8603 Nordvågen;5435 Nordkapp;420;;0,20;;2 145
8611 Lakselv;5436 Porsanger - Porsáŋgu - Porsanki;2 214;;2,47;;897
8621 Karasjok;5437 Kárášjohka - Karasjok;1 822;;2,24;;814
8631 Kjøllefjord;5438 Lebesby;879;;0,44;;1 976
8641 Mehamn;5439 Gamvik;726;;0,59;;1 232
8642 Gamvik;5439 Gamvik;230;;0,24;;963
8651 Berlevåg;5440 Berlevåg;889;;0,70;;1 278
8661 TanaBru;5441 Deatnu - Tana;713;;1,16;;617
8671 Båtsfjord;5443 Båtsfjord;2 178;;1,37;;1 595
8682 Hesseng;5444 Sør-Varanger;1 735;;1,16;;1 492
8683 Bjørnevatn;5444 Sør-Varanger;2 572;;1,91;;1 347
8684 Kirkenes;5444 Sør-Varanger;3 459;;2,27;;1 521
8686 Skytterhusfjellet;5444 Sør-Varanger;282;;0,23;;1 238
