7821 Stokmarknes;1866 Hadsel;3 451;;2,55;;1 353
7822 Melbu;1866 Hadsel;2 245;;1,68;;1 339
7831 Bø;1867 Bø;581;;0,79;;734
7832 Straume;1867 Bø;326;;0,45;;726
7842 Alsvåg;1868 Øksnes;294;;0,34;;873
7843 Myre;1868 Øksnes;2 155;;1,80;;1 195
7851 Sortland;1870 Sortland - Suortá;5 490;;3,72;;1 475
7852 Sigerfjord;1870 Sortland - Suortá;815;;0,76;;1 070
7853 Strand;1870 Sortland - Suortá;770;;0,47;;1 633
7861 Andenes;1871 Andøy;2 487;;1,77;;1 407
7862 Bleik;1871 Andøy;453;;0,36;;1 273
7871 Reine;1874 Moskenes;304;;0,28;;1 087
7872 Sørvågen;1874 Moskenes;399;;0,62;;641
7891 Leland;1822 Leirfjord;708;;0,75;;950
7901 Solfjellsjyen;1827 Dønna;266;;0,31;;872
8003 Harstad;5402 Harstad - Hárstták;21 132;;11,47;;1 842
8011 Tromsø;5401 Tromsø;41 434;;13,93;;2 975
8015 Fagernes;5401 Tromsø;280;;0,26;;1 057
8016 Sommarøy;5401 Tromsø;304;;0,41;;748
8017 Ersfjordbotn;5401 Tromsø;490;;0,31;;1 584
8018 Movik;5401 Tromsø;367;;0,21;;1 757
8019 Kjosen;5401 Tromsø;370;;0,20;;1 891
8021 Borkenes;5411 Kvæfjord;1 389;;1,11;;1 251
8022 Vikvågen;5411 Kvæfjord;282;;0,32;;880
8031 Evenskjær;5412 Dielddanuorri - Tjeldsund;808;;0,85;;946
8032 Grov;5412 Dielddanuorri - Tjeldsund;402;;0,60;;665
8051 Ibestad;5413 Ibestad;447;;0,69;;646
8061 Setermoen;5416 Bardu;2 523;;2,89;;873
8071 Sjøvegan;5417 Salangen;741;;0,82;;905
8081 Moen;5418 Målselv;748;;1,00;;747
8083 Skjold;5418 Målselv;251;;0,88;;286
8084 Heggelia;5418 Målselv;967;;1,57;;617
8085 Andselv;5418 Målselv;1 196;;1,17;;1 025
8086 Andslimoen;5418 Målselv;540;;0,90;;599
8091 Sørreisa;5419 Sørreisa;1 245;;1,38;;904
8101 Gryllefjord;5421 Senja;333;;0,25;;1 358
8111 Senjehopen;5421 Senja;268;;0,39;;695
8121 Finnsnes;5421 Senja;4 771;;3,31;;1 439
8122 Silsand;5421 Senja;1 608;;1,07;;1 502
8123 Gibostad;5421 Senja;308;;0,41;;756
8124 Husøy;5421 Senja;300;;0,12;;2 471
8131 Storsteinnes;5422 Balsfjord;1 100;;1,19;;921
8132 Nordkjosbotn;5422 Balsfjord;493;;0,72;;689
8141 Hansnes;5423 Karlsøy;469;;0,50;;947
8151 Furuflaten;5424 Lyngen;248;;0,42;;584
8152 Lyngseidet;5424 Lyngen;736;;0,88;;840
8161 Olderdalen;5426 Gáivuotna - Kåfjord - Kaivuono;292;;0,47;;624
8162 Kåfjordbotn;5426 Gáivuotna - Kåfjord - Kaivuono;227;;0,37;;614
8171 Skjervøy;5427 Skjervøy;2 426;;1,34;;1 810
8181 Sørkjosen;5428 Nordreisa - Ráisa - Raisi;817;;0,78;;1 043
8182 Storslett;5428 Nordreisa - Ráisa - Raisi;1 798;;1,70;;1 056
8191 Burfjord;5429 Kvænangen;386;;0,57;;672
8221 Tennevoll;5415 Loabák - Lavangen;279;;0,44;;639
8251 Skibotn;5425 Storfjord - Omasvuotna - Omasvuono;538;;1,02;;527
8261 Tromsdalen;5401 Tromsø;18 063;;5,08;;3 558
8262 Kvaløysletta;5401 Tromsø;8 913;;3,20;;2 782
8271 Vangsvik;5421 Senja;273;;0,40;;680
8501 Hammerfest;5406 Hammerfest - Hámmerfeasta;7 912;;3,02;;2 624
8511 Vardø;5404 Vardø;1 690;;1,19;;1 416
8521 Vadsø;5405 Vadsø;4 615;;3,38;;1 365
8522 Vestre Jakobselv;5405 Vadsø;486;;0,72;;675
8531 Kautokeino;5430 Guovdageaidnu - Kautokeino;1 510;;2,57;;588
8541 Talvik;5403 Alta;290;;0,37;;785
8542 Alta;5403 Alta;15 784;;9,77;;1 616
8543 Rafsbotn;5403 Alta;440;;0,36;;1 206
8544 Tverrelvdalen;5403 Alta;460;;0,37;;1 249
8545 Amtmannsnes;5403 Alta;438;;0,24;;1 797
8551 Øksfjord;5432 Loppa;487;;0,33;;1 486
8562 Breivikbotn;5433 Hasvik;306;;0,33;;929
8563 Hasvik;5433 Hasvik;349;;0,52;;668
8571 Rypefjord;5406 Hammerfest - Hámmerfeasta;1 775;;1,43;;1 243
8581 Kvalsund;5406 Hammerfest - Hámmerfeasta;293;;0,31;;946
8592 Havøysund;5434 Måsøy;947;;0,63;;1 507
8602 Honningsvåg;5435 Nordkapp;2 237;;1,04;;2 158
8603 Nordvågen;5435 Nordkapp;404;;0,20;;2 063
8611 Lakselv;5436 Porsanger - Porsángu - Porsanki;2 245;;2,48;;904
8621 Karasjok;5437 Kárášjohka - Karasjok;1 768;;2,24;;790
8631 Kjøllefjord;5438 Lebesby;845;;0,44;;1 900
8641 Mehamn;5439 Gamvik;692;;0,59;;1 175
8642 Gamvik;5439 Gamvik;228;;0,24;;952
8651 Berlevåg;5440 Berlevåg;867;;0,70;;1 246
8661 Tana Bru;5441 Deatnu - Tana;725;;1,20;;602
8671 Båtsfjord;5443 Båtsfjord;2 151;;1,37;;1 574
8682 Hesseng;5444 Sør-Varanger;1 691;;1,16;;1 455
8683 Bjørnevatn;5444 Sør-Varanger;2 553;;1,91;;1 335
8684 Kirkenes;5444 Sør-Varanger;3 383;;2,27;;1 488
8686 Skytterhusfjellet;5444 Sør-Varanger;287;;0,23;;1 259
